source_metadata_id,ark,manifest_url
9973959983506421,ark:/88435/4f16c4192,https://figgy.princeton.edu/concern/scanned_resources/77015e31-36b9-457c-b118-cb8d825296a5/manifest
9973870063506421,ark:/88435/2f75r940b,https://figgy.princeton.edu/concern/scanned_resources/b5064bf0-c6f3-4ae6-a0fc-e4767fccf0e2/manifest
9971881903506421,ark:/88435/9g54xj949,https://figgy.princeton.edu/concern/scanned_resources/dddd0322-ab2f-42b5-a2b5-831c902948ef/manifest
9965203953506421,ark:/88435/9880vr722,https://figgy.princeton.edu/concern/scanned_resources/f07cf1f8-8eab-4a31-ac56-d598359fd7a7/manifest
99572033506421,ark:/88435/js956g56f,https://figgy.princeton.edu/concern/scanned_resources/4b05b842-d08d-43b0-bcaa-191333158584/manifest
9972902243506421,ark:/88435/dz010r43t,https://figgy.princeton.edu/concern/scanned_resources/a6b7e6e1-adc3-4c0e-82f9-e503990ab4ec/manifest
9971903703506421,ark:/88435/000001308,https://figgy.princeton.edu/concern/scanned_resources/e94e2aab-6769-47b8-a7dc-2021c71a74e8/manifest
9924517833506421,ark:/88435/h128nf99r,https://figgy.princeton.edu/concern/scanned_resources/8d856c32-e211-4c9b-942e-1a3ef012f805/manifest
991752603506421,ark:/88435/m613n7239,https://figgy.princeton.edu/concern/scanned_resources/10665ab7-0754-41e4-af09-30f4995351a1/manifest
9973960363506421,ark:/88435/t148fj51v,https://figgy.princeton.edu/concern/scanned_resources/9be5a05d-6a8d-4984-8daa-1ec0c99e14a6/manifest
9946455313506421,ark:/88435/qj72p788s,https://figgy.princeton.edu/concern/scanned_resources/c4bf87bf-fcbd-4743-aec4-52362cf9c557/manifest
991564573506421,ark:/88435/z890rt99x,https://figgy.princeton.edu/concern/scanned_resources/9a849ef1-3104-454c-a83c-b7e44872e258/manifest
9963601703506421,ark:/88435/4f16c357g,https://figgy.princeton.edu/concern/scanned_resources/2d9c4a2b-a225-43cb-889d-2128a92ea098/manifest
9924670583506421,ark:/88435/wd375x04f,https://figgy.princeton.edu/concern/scanned_resources/011022e4-7dfa-40de-bb35-c114fda5b644/manifest
9964153023506421,ark:/88435/kk91fm28k,https://figgy.princeton.edu/concern/scanned_resources/b4afe3b3-5b1e-4993-afde-f00e12f52c6b/manifest
9972337723506421,ark:/88435/gq67js56p,https://figgy.princeton.edu/concern/scanned_resources/34e533a6-fdbb-4a14-9fca-22a623c8e664/manifest
9973870103506421,ark:/88435/p8418p591,https://figgy.princeton.edu/concern/scanned_resources/647e7f1b-f3ce-405c-9617-f93b09c81206/manifest
9923656153506421,ark:/88435/vh53ww472,https://figgy.princeton.edu/concern/scanned_resources/f14cff20-7b75-4333-9611-1a38eb798a0b/manifest
9972907853506421,ark:/88435/1n79h5673,https://figgy.princeton.edu/concern/scanned_resources/2cfc03f2-4c79-4d31-a587-95c17b437535/manifest
9971903503506421,ark:/88435/c821gm08z,https://figgy.princeton.edu/concern/scanned_resources/5375c093-24ed-4a14-8a01-4fe4359197d0/manifest
9963569223506421,ark:/88435/k3569507x,https://figgy.princeton.edu/concern/scanned_resources/68898486-bbde-4ba1-9a07-ec4283c85338/manifest
9925061933506421,ark:/88435/2r36tz271,https://figgy.princeton.edu/concern/scanned_resources/977404c6-e184-46f3-8efd-b06b0909dcc5/manifest
9925131093506421,ark:/88435/jd472x205,https://figgy.princeton.edu/concern/scanned_resources/f4417641-62ea-4a73-8224-318987228c12/manifest
9963943123506421,ark:/88435/9593tv879,https://figgy.princeton.edu/concern/scanned_resources/fedfab37-a131-4bd9-9953-af46f409e9be/manifest
9930195463506421,ark:/88435/1544bp83v,https://figgy.princeton.edu/concern/scanned_resources/1115273a-8db4-4c5d-adcc-68dc9e292991/manifest
99367413506421,ark:/88435/6t053g71v,https://figgy.princeton.edu/concern/scanned_resources/d769d7d4-f008-4b19-96b5-485ed3d280e3/manifest
9973886403506421,ark:/88435/2n49t308s,https://figgy.princeton.edu/concern/scanned_resources/76c71cd9-c26f-47d1-a054-4608884d3713/manifest
99114252933506421,ark:/88435/dc6108vn45j,https://figgy.princeton.edu/concern/scanned_resources/e4baa28d-715a-4262-ba39-421e7896f2d4/manifest
99114253123506421,ark:/88435/dctq57p223t,https://figgy.princeton.edu/concern/scanned_resources/7c6a1856-645f-435a-b311-7432295224de/manifest
99114253113506421,ark:/88435/dcxg94j0765,https://figgy.princeton.edu/concern/scanned_resources/4ec65aec-b4db-467c-ac59-2f4937711977/manifest
99114253073506421,ark:/88435/dc0c483v59m,https://figgy.princeton.edu/concern/scanned_resources/c721fde3-bf04-4f60-9944-3f27725ec7e1/manifest
99114257013506421,ark:/88435/1n79hd92x,https://figgy.princeton.edu/concern/scanned_resources/b59750f3-a7a5-453f-bf1b-6f5a0a3d17a5/manifest
99114253153506421,ark:/88435/dc8049gg26p,https://figgy.princeton.edu/concern/scanned_resources/99f0d237-5ae8-4ed5-a00d-0e6c71109a3d/manifest
99114259603506421,ark:/88435/dc2v23w457p,https://figgy.princeton.edu/concern/scanned_resources/0ce153b2-ff05-4636-9395-70467d2f0956/manifest
99114253353506421,ark:/88435/dch989rd41s,https://figgy.princeton.edu/concern/scanned_resources/20ac7e33-4f11-4278-a89b-3c741d6e5048/manifest
9925243863506421,ark:/88435/dc4t64gz36g,https://figgy.princeton.edu/concern/scanned_resources/17f8fcf3-d10c-4d99-b9cf-85f8db2f4d19/manifest
9936731243506421,ark:/88435/dc5999nd57w,https://figgy.princeton.edu/concern/scanned_resources/45750acd-0e9d-453f-a286-82ac6cfb5982/manifest
9914717783506421,ark:/88435/dchd76s928w,https://figgy.princeton.edu/concern/scanned_resources/3e2fa054-4045-4417-ba0d-3301a82dd49b/manifest
99114250163506421,ark:/88435/dckk91fw75p,https://figgy.princeton.edu/concern/scanned_resources/5eae43b7-dddf-47e4-85f7-b459a3794662/manifest
9926255653506421,ark:/88435/dcq524k0228,https://figgy.princeton.edu/concern/scanned_resources/8d5434bf-6e9c-46ac-a6bd-25548d9ee1a3/manifest
9925363913506421,ark:/88435/dcm613n780j,https://figgy.princeton.edu/concern/scanned_resources/d76f03c1-e06d-460c-9209-e01410367a81/manifest
99114262233506421,ark:/88435/p8418x84v,https://figgy.princeton.edu/concern/scanned_resources/7267da67-4158-4b1f-b6fa-7dc769ee9f29/manifest
99114248383506421,ark:/88435/rv043100n,https://figgy.princeton.edu/concern/scanned_resources/4bb3de84-828d-4786-bf44-86e57c8d3f96/manifest
99103293133506421,ark:/88435/0c483r31m,https://figgy.princeton.edu/concern/scanned_resources/f5c90d45-5ced-4185-b2dd-96ab3f425511/manifest
993311223506421,ark:/88435/qb98mr095,https://figgy.princeton.edu/concern/scanned_resources/105311d9-2a4e-4601-9f68-44d2d6e0a9b4/manifest
9924405293506421,ark:/88435/79407x918,https://figgy.princeton.edu/concern/scanned_resources/111814cf-b2a3-45cf-9939-3ab8fbf9dc1f/manifest
99114248453506421,ark:/88435/bn999d67h,https://figgy.princeton.edu/concern/scanned_resources/9a582a1a-6b10-41de-99ba-ad889969e423/manifest
9924532023506421,ark:/88435/c247ds83g,https://figgy.princeton.edu/concern/scanned_resources/380b4106-a767-4d75-b173-b18e85ddda94/manifest
9947265413506421,ark:/88435/1n79h504z,https://figgy.princeton.edu/concern/scanned_resources/43212b99-cd84-4824-b454-662ccef93da3/manifest
99114253363506421,ark:/88435/dcz890s451c,https://figgy.princeton.edu/concern/scanned_resources/261ae6b4-0e5c-47d1-8ea3-84d727b5e4b7/manifest
99114263353506421,ark:/88435/dc3f462g916,https://figgy.princeton.edu/concern/scanned_resources/c8a9fe6a-983b-4355-a8fd-20393044b183/manifest
9925175263506421,ark:/88435/dc4m90f532j,https://figgy.princeton.edu/concern/scanned_resources/5191b6e5-a964-4b1f-9778-2946d5a60e23/manifest
99114254913506421,ark:/88435/dcbc386v45g,https://figgy.princeton.edu/concern/scanned_resources/8d21523b-f3d7-4e1e-a542-2c7f7db33428/manifest
9930035243506421,ark:/88435/dc6682xf177,https://figgy.princeton.edu/concern/scanned_resources/32d90105-2635-4984-b7b7-2fc2ac71ec75/manifest
99114253163506421,ark:/88435/dcqr46rb229,https://figgy.princeton.edu/concern/scanned_resources/c8efe31e-11ac-41ac-8816-e910c0bed98a/manifest
99114259843506421,ark:/88435/dc8049gf89d,https://figgy.princeton.edu/concern/scanned_resources/6063d599-0b1c-41db-97e9-c14ed99d9015/manifest
99124841523506421,ark:/88435/dc47429m45d,https://figgy.princeton.edu/concern/scanned_resources/51c06f4f-7eac-4621-afe9-966cdae7e3e1/manifest
99124839353506421,ark:/88435/dcw6634d94s,https://figgy.princeton.edu/concern/scanned_resources/97ead1b3-5783-40ef-9ea4-f76160a97a9d/manifest
99114260533506421,ark:/88435/dc0p096h74p,https://figgy.princeton.edu/concern/scanned_resources/33ec174e-6ec8-4ce6-b876-5262c43b417e/manifest
99124841323506421,ark:/88435/dc2514nw95g,https://figgy.princeton.edu/concern/scanned_resources/30a8f4ea-026a-4ee6-9404-a7109b5a1a17/manifest
9925066503506421,ark:/88435/dcf7623q07b,https://figgy.princeton.edu/concern/scanned_resources/b63dd719-78b5-40b4-ab15-e77ef0b6a501/manifest
99114250453506421,ark:/88435/dcw0892n20w,https://figgy.princeton.edu/concern/scanned_resources/f15a2e6d-f065-4efc-aa00-a92aeb6bd1a0/manifest
99114261263506421,ark:/88435/dcm039kg10k,https://figgy.princeton.edu/concern/scanned_resources/eebc4627-b00d-41ae-b448-d4ddd822aa53/manifest
9930009503506421,ark:/88435/dczg64tx17g,https://figgy.princeton.edu/concern/scanned_resources/22015118-b891-43f8-ab53-09ce64e56636/manifest
99114254113506421,ark:/88435/dczw12zg490,https://figgy.princeton.edu/concern/scanned_resources/af0ac995-04b7-444f-9ba4-7d5b6919e72b/manifest
99114256523506421,ark:/88435/p8418x83c,https://figgy.princeton.edu/concern/scanned_resources/2eb210e1-8833-40e6-b2fa-90a19f03608f/manifest
99114249983506421,ark:/88435/dc5x21tr84v,https://figgy.princeton.edu/concern/scanned_resources/fa697d86-74a9-4b0f-82d8-d5c83ddf0b00/manifest
99125474151406421,ark:/88435/dch415pm99p,https://figgy.princeton.edu/concern/scanned_resources/2e3da494-342a-4fbb-b038-928c2b6abd2e/manifest
99114254083506421,ark:/88435/dc3f462g884,https://figgy.princeton.edu/concern/scanned_resources/cb250599-9e7d-40ca-9bd5-905863f986ce/manifest
9944878423506421,ark:/88435/dc0g354r65r,https://figgy.princeton.edu/concern/scanned_resources/de20c2f7-c49e-4f98-a872-3f9655196307/manifest
99114258493506421,ark:/88435/dcnc580x96j,https://figgy.princeton.edu/concern/scanned_resources/94ad721c-fa10-4d03-9841-998acd29610c/manifest
99114254173506421,ark:/88435/dczs25xk679,https://figgy.princeton.edu/concern/scanned_resources/6d41db52-617d-47c2-83bd-4efc02d1246c/manifest
99124841533506421,ark:/88435/dcqz20t382t,https://figgy.princeton.edu/concern/scanned_resources/9cd9ad59-c605-422b-88d0-8e30827d08ba/manifest
99114248043506421,ark:/88435/dcwm1180248,https://figgy.princeton.edu/concern/scanned_resources/d42346d3-592c-429d-8394-b12255990e93/manifest
9924541853506421,ark:/88435/dc2f75rj85f,https://figgy.princeton.edu/concern/scanned_resources/2f7d6425-8bb1-481d-8a41-4843f04cefd1/manifest
99124840993506421,ark:/88435/dcv692th494,https://figgy.princeton.edu/concern/scanned_resources/4e165cee-81f6-4a55-a40e-a40083f8ee2c/manifest
9925415823506421,ark:/88435/dcks65hp63n,https://figgy.princeton.edu/concern/scanned_resources/a4b2f92d-b34a-4fb4-a636-0a633a90a491/manifest
99114260573506421,ark:/88435/dc3t946194p,https://figgy.princeton.edu/concern/scanned_resources/7b373ef6-8827-452d-b78b-102019996d55/manifest
99125433001006421,ark:/88435/dcm613n779f,https://figgy.princeton.edu/concern/scanned_resources/a14c2817-c4f4-46db-b7a8-06f383821b86/manifest
99114256013506421,ark:/88435/dcgm80j574j,https://figgy.princeton.edu/concern/scanned_resources/88ee816c-d057-4d90-9a3d-61a5faa131e6/manifest
99114263633506421,ark:/88435/dc8g84mx46v,https://figgy.princeton.edu/concern/scanned_resources/2abd7026-6047-4244-b85c-e594695b16f4/manifest
9925110023506421,ark:/88435/dcw0892m76m,https://figgy.princeton.edu/concern/scanned_resources/3c5df6b9-8a74-4c38-85d6-5b9e892654a4/manifest
99114260433506421,ark:/88435/dcjw827n82s,https://figgy.princeton.edu/concern/scanned_resources/2eea8a27-2453-4552-b809-b59257a47b78/manifest
99124840573506421,ark:/88435/dcmk61rt24v,https://figgy.princeton.edu/concern/scanned_resources/3e9ac77a-fa14-4e48-8263-1020eccaa84c/manifest
99114253043506421,ark:/88435/dcth83m8745,https://figgy.princeton.edu/concern/scanned_resources/2514e39b-c59e-4c29-88f0-d5f92dc651eb/manifest
99114262683506421,ark:/88435/dcj3860h77g,https://figgy.princeton.edu/concern/scanned_resources/1e2eff65-9e70-4682-a6e0-7b67463d97ea/manifest
99114252593506421,ark:/88435/dct435gq19v,https://figgy.princeton.edu/concern/scanned_resources/18cc2a3d-e2ec-41f1-bc22-6d86a5edc192/manifest
9925198703506421,ark:/88435/dct722hk62x,https://figgy.princeton.edu/concern/scanned_resources/474708e1-538f-4344-bd9e-2a2a2234dd04/manifest
99124841223506421,ark:/88435/dc1n79hf601,https://figgy.princeton.edu/concern/scanned_resources/f65df68c-d013-45b2-98dc-9e2e9cf67376/manifest
99114256513506421,ark:/88435/dcz029pg16q,https://figgy.princeton.edu/concern/scanned_resources/eb79660d-f1ed-4ba5-b0f0-9a911493140c/manifest
99114261583506421,ark:/88435/dc9c67wz01x,https://figgy.princeton.edu/concern/scanned_resources/ac3f5c31-7738-4e3c-b9c9-263cbabeda6e/manifest
9925061233506421,ark:/88435/dc6395wj54z,https://figgy.princeton.edu/concern/scanned_resources/4d567e44-5832-41e1-819a-e80dbf134614/manifest
991290013506421,ark:/88435/dcng451t172,https://figgy.princeton.edu/concern/scanned_resources/31f2cdd2-1a45-4beb-8f80-eb3622f04c23/manifest
99114257043506421,ark:/88435/dcvq27zz06g,https://figgy.princeton.edu/concern/scanned_resources/0dfdeaa6-e062-487c-b529-99ae9beb22b8/manifest
99114261223506421,ark:/88435/dcvt150v08d,https://figgy.princeton.edu/concern/scanned_resources/f885f8b1-fccc-409d-8d85-054389203165/manifest
99114253993506421,ark:/88435/dcv118rq77f,https://figgy.princeton.edu/concern/scanned_resources/0cf237b2-50c4-4c95-bbda-703fbe5284b9/manifest
99114253753506421,ark:/88435/dc2n49tb90v,https://figgy.princeton.edu/concern/scanned_resources/06a04076-3e2b-425d-9c8c-9a26e38d99d0/manifest
99114248293506421,ark:/88435/dcmw22vg65q,https://figgy.princeton.edu/concern/scanned_resources/2f2a89ed-a0b5-4a1f-a928-f6771f03731c/manifest
99114250393506421,ark:/88435/dc9g54xt85n,https://figgy.princeton.edu/concern/scanned_resources/f69a2888-f433-45b8-a5c1-912a466dd7e5/manifest
99124841913506421,ark:/88435/dcq811kv965,https://figgy.princeton.edu/concern/scanned_resources/065381e7-30f0-4e97-98c5-2599ebcf4236/manifest
99125422814906421,ark:/88435/dc3j333c07p,https://figgy.princeton.edu/concern/scanned_resources/7b0032e3-921a-4c95-a9a0-0a25a9edb75c/manifest
9926285323506421,ark:/88435/dckw52jk26x,https://figgy.princeton.edu/concern/scanned_resources/ed285799-ec53-476c-9054-d8e2237b66b8/manifest
9928900523506421,ark:/88435/dcq811kv876,https://figgy.princeton.edu/concern/scanned_resources/0c848ffd-a773-42f5-a9d8-0b4872751479/manifest
9926323523506421,ark:/88435/dcc821gw16r,https://figgy.princeton.edu/concern/scanned_resources/2ed81cd0-c22d-490e-8959-65fd08d4c661/manifest
99114254563506421,ark:/88435/dccn69mf36t,https://figgy.princeton.edu/concern/scanned_resources/57f33f13-5796-4849-ace7-1731c49f19df/manifest
99125482930206421,ark:/88435/dc8623j8201,https://figgy.princeton.edu/concern/scanned_resources/b1836bca-a31b-451e-a7f9-220ca18e1cbd/manifest
99114257033506421,ark:/88435/dc9019sc14r,https://figgy.princeton.edu/concern/scanned_resources/e09c81aa-651c-4b6d-888b-8fcecc38aaac/manifest
99114252983506421,ark:/88435/dck930c724x,https://figgy.princeton.edu/concern/scanned_resources/2fbc0319-5642-4232-b929-1a762d2ca118/manifest
99114247983506421,ark:/88435/dc9880w216d,https://figgy.princeton.edu/concern/scanned_resources/900893f5-98e7-490c-b8d0-712add49ecf2/manifest
99114252963506421,ark:/88435/dc37720p929,https://figgy.princeton.edu/concern/scanned_resources/8fb51359-37de-4dc3-97ec-81cb9ef93633/manifest
99114250073506421,ark:/88435/dc9880w227b,https://figgy.princeton.edu/concern/scanned_resources/8f2a701f-d886-4e93-a12f-513dc34b8e4b/manifest
9923323693506421,ark:/88435/dcgx41mv12h,https://figgy.princeton.edu/concern/scanned_resources/aefaabfb-6934-42a4-8bd4-613d5a69d1aa/manifest
9916383793506421,ark:/88435/dcx920g701t,https://figgy.princeton.edu/concern/scanned_resources/042a7434-3750-45ad-8d0d-411c27df57ae/manifest
99124840423506421,ark:/88435/dcz603r770b,https://figgy.princeton.edu/concern/scanned_resources/d6fed694-d84b-45d5-90f9-f4bff76631df/manifest
99114259353506421,ark:/88435/dcxk81jw21r,https://figgy.princeton.edu/concern/scanned_resources/d90e76ce-5abb-4cbb-9bc6-0e482f937712/manifest
99114262513506421,ark:/88435/dcns064h45f,https://figgy.princeton.edu/concern/scanned_resources/0d94590c-0789-44cc-8bd7-9c15c11e1e2e/manifest
99114257613506421,ark:/88435/dcrr172703q,https://figgy.princeton.edu/concern/scanned_resources/3fad5c16-f799-4152-a181-28bd508697d7/manifest
9925058353506421,ark:/88435/dc5999nd065,https://figgy.princeton.edu/concern/scanned_resources/afeba28d-90eb-48da-9487-e3eaa9a892ff/manifest
99114262343506421,ark:/88435/dc4q77g199z,https://figgy.princeton.edu/concern/scanned_resources/f95067bc-db34-4578-ac99-aefe25c05d0b/manifest
99114252663506421,ark:/88435/dcsf268g32g,https://figgy.princeton.edu/concern/scanned_resources/626dd418-c83f-4836-87a3-601bf246ef9f/manifest
9925271703506421,ark:/88435/dc6t053s188,https://figgy.princeton.edu/concern/scanned_resources/1940767e-c171-46f7-b1d6-b5a4042321d1/manifest
9925306063506421,ark:/88435/dcp2677575f,https://figgy.princeton.edu/concern/scanned_resources/a7a0181a-dc02-4e35-8d5d-def50fb4b141/manifest
99124840723506421,ark:/88435/dckp78gs66g,https://figgy.princeton.edu/concern/scanned_resources/ed36518c-2ab5-4351-88a2-faf42c505468/manifest
99114259623506421,ark:/88435/dcsn00b759k,https://figgy.princeton.edu/concern/scanned_resources/8cfe0433-c5b4-41ce-8e6e-37ca7ec8103b/manifest
99114250083506421,ark:/88435/dcpk02cm898,https://figgy.princeton.edu/concern/scanned_resources/46da855f-ce03-4e81-970e-073ed15d6dc0/manifest
99114252823506421,ark:/88435/dc5712mh808,https://figgy.princeton.edu/concern/scanned_resources/6ef50155-77aa-412d-b9a1-da1f074dbc1b/manifest
99114254293506421,ark:/88435/dchq37vz83c,https://figgy.princeton.edu/concern/scanned_resources/8644499b-376d-492e-830a-048c4aca5e1d/manifest
99114262723506421,ark:/88435/dcg445cq53h,https://figgy.princeton.edu/concern/scanned_resources/b65b8d67-8dd6-4470-aeac-21900df9cb4f/manifest
99114258813506421,ark:/88435/dc1g05fn27d,https://figgy.princeton.edu/concern/scanned_resources/36a61c12-8723-4833-9a76-c06799fc7102/manifest
99114249563506421,ark:/88435/dcdn39xb73n,https://figgy.princeton.edu/concern/scanned_resources/4aa237b4-1c41-43a4-854a-e1bf19fe3402/manifest
99114257213506421,ark:/88435/dcns064g70z,https://figgy.princeton.edu/concern/scanned_resources/2e7ef4a8-3a4a-46d4-85b1-970cc5f7e1c7/manifest
9930071303506421,ark:/88435/dckh04f116t,https://figgy.princeton.edu/concern/scanned_resources/8a1e70c6-8f5b-4c5f-b92f-f346ecef75cd/manifest
99114253083506421,ark:/88435/dccv43p7019,https://figgy.princeton.edu/concern/scanned_resources/65065b5e-47f4-4fad-962d-6943fc24226c/manifest
99114258073506421,ark:/88435/dcb8515z83j,https://figgy.princeton.edu/concern/scanned_resources/9920fbe2-1c2f-424e-92bb-4677f9c0d98b/manifest
9924617253506421,ark:/88435/dc9z903932c,https://figgy.princeton.edu/concern/scanned_resources/5a812be8-3bfb-44bf-9962-d0756c482df1/manifest
99124841313506421,ark:/88435/dc3x816x92z,https://figgy.princeton.edu/concern/scanned_resources/8c74b12c-0cc3-4a20-a7f1-bd0a41a4ab8f/manifest
9925197733506421,ark:/88435/dcs4655s82q,https://figgy.princeton.edu/concern/scanned_resources/80afcf22-6972-478f-ab81-b37a8c3a2663/manifest
99124841383506421,ark:/88435/dc05742316s,https://figgy.princeton.edu/concern/scanned_resources/1994ce05-cedd-4997-aac4-607fb6ec0d2c/manifest
99114248323506421,ark:/88435/dcbk128n08c,https://figgy.princeton.edu/concern/scanned_resources/e2ff59ab-455d-427b-a873-c17641e12aea/manifest
99114261693506421,ark:/88435/dcsj139b77w,https://figgy.princeton.edu/concern/scanned_resources/78fdb5cd-bef5-4ba6-ba13-6faabf228df5/manifest
99114251263506421,ark:/88435/dcqn59qf19m,https://figgy.princeton.edu/concern/scanned_resources/8fea00a0-14fb-4258-b7b5-89b62c3c589e/manifest
99114255253506421,ark:/88435/dckh04f0509,https://figgy.princeton.edu/concern/scanned_resources/f4ae9b5b-0494-43c8-9eaf-66b8eac2ca14/manifest
99114259243506421,ark:/88435/dcnv935c68t,https://figgy.princeton.edu/concern/scanned_resources/0bec5149-cdc3-425c-865b-92e56ca80ccd/manifest
9925240263506421,ark:/88435/dc8c97m122s,https://figgy.princeton.edu/concern/scanned_resources/42cc88ea-9ce1-4ba9-b4f0-bbfb17907e0a/manifest
99114255363506421,ark:/88435/dcg158bt47c,https://figgy.princeton.edu/concern/scanned_resources/e070072f-4470-498f-9cc2-479655fe43d3/manifest
9963374183506421,ark:/88435/dc76537b54d,https://figgy.princeton.edu/concern/scanned_resources/41b75b28-b83d-4498-ae35-189ffc9c7b43/manifest
9947083773506421,ark:/88435/dc5d86p946k,https://figgy.princeton.edu/concern/scanned_resources/d94dc43f-7b36-4614-a2f2-61526b65bc6a/manifest
99114258263506421,ark:/88435/dctt44px68v,https://figgy.princeton.edu/concern/scanned_resources/cfe2c40c-7ae6-40cd-88f6-64cff5773329/manifest
99114251313506421,ark:/88435/dc3t946218f,https://figgy.princeton.edu/concern/scanned_resources/404ba703-f52b-4e9c-a581-88df68aa6a81/manifest
99114253173506421,ark:/88435/dc8049gg491,https://figgy.princeton.edu/concern/scanned_resources/4577b669-9d4f-4b84-86bf-e2597e108a68/manifest
99114261943506421,ark:/88435/dc4t64gz46x,https://figgy.princeton.edu/concern/scanned_resources/eb80b2f6-d678-4e5c-8833-bf6a81f23390/manifest
99124841053506421,ark:/88435/dcf1881x20m,https://figgy.princeton.edu/concern/scanned_resources/888e41d0-aa68-49bc-af4c-55af66363e10/manifest
99114252853506421,ark:/88435/dcc247f331c,https://figgy.princeton.edu/concern/scanned_resources/87034b58-e71d-4bc2-9597-27344f19014b/manifest
9922975183506421,ark:/88435/dcp5548281k,https://figgy.princeton.edu/concern/scanned_resources/17559651-6a9c-4865-8f61-30253d6e8ef4/manifest
9923200283506421,ark:/88435/dc8623j756v,https://figgy.princeton.edu/concern/scanned_resources/5a4e8a03-28da-4b90-a76c-87796a60301c/manifest
9925664133506421,ark:/88435/dc0p096j19t,https://figgy.princeton.edu/concern/scanned_resources/d25cda00-cb0e-4273-a96d-15971468be70/manifest
99114253783506421,ark:/88435/dcz890s4667,https://figgy.princeton.edu/concern/scanned_resources/3ca63e41-2984-4cb0-b99d-7d4c4264e128/manifest
99114263763506421,ark:/88435/dcpz50h657d,https://figgy.princeton.edu/concern/scanned_resources/b405a63f-6fa0-445a-86f8-8f2ab45d169a/manifest
99114262363506421,ark:/88435/dcfq978524k,https://figgy.princeton.edu/concern/scanned_resources/2a45b340-c8fc-4792-8fe9-11b0f0cc8a1a/manifest
9927191333506421,ark:/88435/dc41687t652,https://figgy.princeton.edu/concern/scanned_resources/7306bfbe-9f8d-478e-b10b-2c6c3b59a56a/manifest
99114260783506421,ark:/88435/dc3b591k40v,https://figgy.princeton.edu/concern/scanned_resources/c00fcdbd-bbf3-40fa-a0bc-3b26b058eb37/manifest
99114252513506421,ark:/88435/dcqz20t3928,https://figgy.princeton.edu/concern/scanned_resources/73b9f428-267f-4c41-91ce-b9c805afde3e/manifest
99114248573506421,ark:/88435/dcvt150v518,https://figgy.princeton.edu/concern/scanned_resources/01ead162-2d5f-4a3a-9388-010a0c633bd1/manifest
99114254443506421,ark:/88435/dcgq67k2401,https://figgy.princeton.edu/concern/scanned_resources/8bcae0ff-a9cf-4331-a49d-a7d3cb8ac8cf/manifest
9925225593506421,ark:/88435/dcvq27zz608,https://figgy.princeton.edu/concern/scanned_resources/eaec0f3a-2d35-4c3b-9990-f98c9c6e1d87/manifest
9929975053506421,ark:/88435/dcmc87q147b,https://figgy.princeton.edu/concern/scanned_resources/ab789a72-c4a2-4a50-b908-7436aeeb8ebc/manifest
9923205293506421,ark:/88435/dcp8418z02q,https://figgy.princeton.edu/concern/scanned_resources/34a22aba-2904-4c48-94d7-d4ce299683ab/manifest
99114255993506421,ark:/88435/dcks65hp644,https://figgy.princeton.edu/concern/scanned_resources/9062c921-4428-463f-b7c0-bbd3d74a7bc8/manifest
9936833163506421,ark:/88435/dcj3860j138,https://figgy.princeton.edu/concern/scanned_resources/db02f8ad-485c-4dc7-934e-4f244d068e93/manifest
99114248613506421,ark:/88435/dcqz20t375t,https://figgy.princeton.edu/concern/scanned_resources/983d14de-4155-4173-89a1-41320c8f0ece/manifest
99114254153506421,ark:/88435/dc7d279426d,https://figgy.princeton.edu/concern/scanned_resources/bc86e28a-7cf6-486c-85e2-16c5eff0ae2e/manifest
9925245013506421,ark:/88435/dc9k41zq75t,https://figgy.princeton.edu/concern/scanned_resources/bae0bc0b-dce3-460b-aa83-aa2b967447ec/manifest
99125464794206421,ark:/88435/dc8w32rh02r,https://figgy.princeton.edu/concern/scanned_resources/d25a4910-229f-472d-872e-adc5f228af17/manifest
9946880553506421,ark:/88435/dcrn301b20d,https://figgy.princeton.edu/concern/scanned_resources/6439e877-ce74-4c58-93ba-04f60275b8a8/manifest
9924520583506421,ark:/88435/dcsn00b757m,https://figgy.princeton.edu/concern/scanned_resources/c8562e5d-9642-4213-9080-bdd575923648/manifest
99114252953506421,ark:/88435/dccf95jn907,https://figgy.princeton.edu/concern/scanned_resources/19d4a76e-c0a3-4c46-94ad-23cd596c77d1/manifest
99114250133506421,ark:/88435/dc8w32rg88t,https://figgy.princeton.edu/concern/scanned_resources/2d3b5078-6866-4b48-9f28-54601b061474/manifest
99124840333506421,ark:/88435/dc5425km960,https://figgy.princeton.edu/concern/scanned_resources/e5854bc0-86cd-4640-8c8a-b4b6fdb42ebf/manifest
99114248273506421,ark:/88435/dcxk81jw56h,https://figgy.princeton.edu/concern/scanned_resources/20cccca2-c3b9-4ba9-ba5b-4b7368ce5732/manifest
9922858213506421,ark:/88435/dc6969z957c,https://figgy.princeton.edu/concern/scanned_resources/53fcc9ee-9a32-482f-a137-6bf1b983927b/manifest
99115830793506421,ark:/88435/dc3j333c55z,https://figgy.princeton.edu/concern/scanned_resources/5246d5bf-41b5-4bd6-a9ca-b39906f86d63/manifest
9925714543506421,ark:/88435/dchd76s936c,https://figgy.princeton.edu/concern/scanned_resources/49a59848-133a-48b3-8982-0aea0d0a0a4e/manifest
99114253653506421,ark:/88435/dcgm80j576h,https://figgy.princeton.edu/concern/scanned_resources/b73c83a5-5116-4237-a5c6-93b8ee5a9efd/manifest
